Instance name, X location, Y location, Voltage
x9_10, 101.3, 16.32, 1.53494e-05
x11_9, 113.993, 16.32, 1.53497e-05
x38_10, 113.993, 16.32, 1.53497e-05
x38_9, 113.993, 16.32, 1.53497e-05
x44_4, 113.993, 16.32, 1.53497e-05
x44_5, 113.993, 16.32, 1.53497e-05
x4_5, 113.993, 16.32, 1.53497e-05
FILLER_0_2_231, 113.993, 16.32, 1.53497e-05
FILLER_0_2_248, 113.993, 16.32, 1.53497e-05
FILLER_0_3_244, 113.993, 16.32, 1.53497e-05
x3_0, 126.686, 16.32, 1.53499e-05
x3_1, 126.686, 16.32, 1.53499e-05
x44_2, 126.686, 16.32, 1.53499e-05
x44_3, 126.686, 16.32, 1.53499e-05
x44_7, 126.686, 16.32, 1.53499e-05
x44_9, 126.686, 16.32, 1.53499e-05
x4_1, 126.686, 16.32, 1.53499e-05
FILLER_0_1_250, 126.686, 16.32, 1.53499e-05
FILLER_0_2_253, 126.686, 16.32, 1.53499e-05
FILLER_0_2_273, 126.686, 16.32, 1.53499e-05
x7_0, 5.52, 10.88, 6.62732e-07
x7_1, 5.52, 10.88, 6.62732e-07
x7_3, 5.52, 10.88, 6.62732e-07
PHY_EDGE_ROW_0_Left_10, 5.52, 10.88, 6.62732e-07
FILLER_0_0_3, 5.52, 10.88, 6.62732e-07
x43_0, 139.38, 10.88, 6.51499e-07
PHY_EDGE_ROW_0_Right_0, 139.38, 10.88, 6.51499e-07
x39, 15.33, 10.88, 6.62658e-07
FILLER_0_1_31, 15.33, 10.88, 6.62658e-07
x10_1, 37.833, 10.88, 6.49018e-07
x11_1, 37.833, 10.88, 6.49018e-07
x1_1, 37.833, 10.88, 6.49018e-07
x5_1, 37.833, 10.88, 6.49018e-07
x10_2, 50.526, 10.88, 6.49626e-07
x11_2, 50.526, 10.88, 6.49626e-07
x21_0, 50.526, 10.88, 6.49626e-07
x21_1, 50.526, 10.88, 6.49626e-07
x21_2, 50.526, 10.88, 6.49626e-07
x9_0, 50.526, 10.88, 6.49626e-07
x9_2, 50.526, 10.88, 6.49626e-07
x10_3, 63.22, 10.88, 6.50132e-07
x10_4, 63.22, 10.88, 6.50132e-07
x21_3, 63.22, 10.88, 6.50132e-07
x21_4, 63.22, 10.88, 6.50132e-07
x38_3, 63.22, 10.88, 6.50132e-07
x38_4, 63.22, 10.88, 6.50132e-07
x41_5, 63.22, 10.88, 6.50132e-07
x9_4, 63.22, 10.88, 6.50132e-07
x10_5, 75.913, 10.88, 6.50551e-07
x11_4, 75.913, 10.88, 6.50551e-07
x11_5, 75.913, 10.88, 6.50551e-07
x21_5, 75.913, 10.88, 6.50551e-07
x38_5, 75.913, 10.88, 6.50551e-07
x9_6, 75.913, 10.88, 6.50551e-07
x10_6, 88.606, 10.88, 6.50927e-07
x10_8, 88.606, 10.88, 6.50927e-07
x11_8, 88.606, 10.88, 6.50927e-07
x1_9, 88.606, 10.88, 6.50927e-07
x21_6, 88.606, 10.88, 6.50927e-07
x21_8, 88.606, 10.88, 6.50927e-07
x38_7, 88.606, 10.88, 6.50927e-07
x38_8, 88.606, 10.88, 6.50927e-07
x10_9, 101.3, 10.88, 6.51204e-07
x1_11, 101.3, 10.88, 6.51204e-07
x21_9, 101.3, 10.88, 6.51204e-07
x9_8, 101.3, 10.88, 6.51204e-07
x9_9, 101.3, 10.88, 6.51204e-07
x20, 113.993, 10.88, 6.51385e-07
x37, 113.993, 10.88, 6.51385e-07
x38, 113.993, 10.88, 6.51385e-07
x41, 113.993, 10.88, 6.51385e-07
x57, 113.993, 10.88, 6.51385e-07
x58, 113.993, 10.88, 6.51385e-07
FILLER_0_0_238, 113.993, 10.88, 6.51385e-07
FILLER_0_1_240, 113.993, 10.88, 6.51385e-07
x44_0, 126.686, 10.88, 6.51484e-07
x44_1, 126.686, 10.88, 6.51484e-07
x4_0, 126.686, 10.88, 6.51484e-07
FILLER_0_0_265, 126.686, 10.88, 6.51484e-07
FILLER_0_1_265, 126.686, 10.88, 6.51484e-07
FILLER_0_1_276, 126.686, 10.88, 6.51484e-07

